time_now,day_night,optical_density,transmittance,od_raw,temperature,light_intensity_a,light_intensity_rpi,fm,fo,fj,fi,vj,fm_fi,fi_fj,fj_fo,fi_fo,fm_fj,variable_fluorescence,quantum_yield
12/09/2019 11:38:40,Day,0.212,61.32,531.0,-11.76,1017.0,185.0,2.56,1.15112414467253,2.56,2.56,1.0,0.0,0.0,1.40887585532747,1.40887585532747,0.0,1.40887585532747,0.55
12/09/2019 11:41:03,Day,0.232,58.66,508.0,-11.76,1016.0,185.0,2.00445747800587,0.638123167155425,1.65661779081134,1.94189638318671,0.75,0.0625610948191593,0.285278592375366,1.01849462365591,1.30377321603128,0.347839687194526,1.36633431085044,0.68
12/09/2019 11:51:03,Day,0.223,59.82,518.0,-11.87,1014.0,185.0,1.71667644183773,0.540527859237537,1.3988660801564,1.66412512218964,0.73,0.0525513196480938,0.265259042033236,0.858338220918866,1.1235972629521,0.317810361681329,1.1761485826002,0.69
12/09/2019 12:01:02,Day,0.223,59.82,518.0,-11.54,1016.0,185.0,1.65161290322581,0.515503421309873,1.31878787878788,1.59155425219941,0.71,0.0600586510263932,0.272766373411535,0.803284457478006,1.07605083088954,0.332825024437928,1.13610948191593,0.69
12/09/2019 12:11:03,Day,0.223,59.82,518.0,-11.44,1011.0,186.0,1.63409579667644,0.528015640273705,1.31878787878788,1.57653958944282,0.71,0.0575562072336269,0.257751710654936,0.790772238514174,1.04852394916911,0.315307917888563,1.10608015640274,0.68
12/09/2019 12:21:03,Day,0.226,59.47,515.0,-11.44,1016.0,186.0,1.63159335288368,0.525513196480938,1.31878787878788,1.56903225806452,0.72,0.0625610948191595,0.250244379276637,0.79327468230694,1.04351906158358,0.312805474095797,1.10608015640274,0.68
12/09/2019 12:31:03,Day,0.226,59.47,515.0,-11.54,1017.0,186.0,1.63910068426197,0.520508308895406,1.31628543499511,1.57653958944282,0.71,0.0625610948191595,0.260254154447703,0.795777126099707,1.05603128054741,0.322815249266862,1.11859237536657,0.68
12/09/2019 12:41:03,Day,0.227,59.24,513.0,-11.44,1014.0,186.0,1.64160312805474,0.530518084066471,1.33130009775171,1.58154447702835,0.72,0.0600586510263932,0.250244379276637,0.800782013685239,1.05102639296188,0.310303030303031,1.11108504398827,0.68
12/09/2019 12:51:03,Day,0.227,59.35,514.0,-11.54,1016.0,186.0,1.65661779081134,0.540527859237537,1.34130987292278,1.58154447702835,0.72,0.0750733137829913,0.240234604105572,0.800782013685239,1.04101661779081,0.315307917888563,1.1160899315738,0.67
12/09/2019 13:01:03,Day,0.229,59.01,511.0,-11.44,1016.0,186.0,1.66162267839687,0.540527859237537,1.33630498533724,1.59655913978495,0.71,0.065063538611926,0.260254154447703,0.795777126099707,1.05603128054741,0.325317693059629,1.12109481915934,0.67
12/09/2019 13:11:02,Day,0.23,58.89,510.0,-11.44,1016.0,186.0,1.67163245356794,0.543030303030303,1.35632453567937,1.59906158357771,0.72,0.0725708699902248,0.242737047898338,0.813294232649071,1.05603128054741,0.315307917888563,1.12860215053763,0.68
12/09/2019 13:21:03,Day,0.232,58.66,508.0,-11.44,1014.0,186.0,1.67913978494624,0.550537634408602,1.36383186705767,1.61157380254154,0.72,0.0675659824046921,0.247741935483871,0.813294232649071,1.06103616813294,0.315307917888563,1.12860215053763,0.67
12/09/2019 13:31:02,Day,0.23,58.89,510.0,-11.44,1014.0,186.0,1.69165200391007,0.550537634408602,1.36883675464321,1.61908113391984,0.72,0.072570869990225,0.250244379276637,0.818299120234604,1.06854349951124,0.322815249266862,1.14111436950147,0.67
12/09/2019 13:41:02,Day,0.232,58.66,508.0,-11.54,1012.0,186.0,1.69915933528837,0.558044965786901,1.37634408602151,1.63159335288368,0.72,0.0675659824046919,0.25524926686217,0.818299120234604,1.07354838709677,0.322815249266862,1.14111436950147,0.67
